customer_id,age,city,account_length_months,contract_type,monthly_minutes,monthly_data_gb,monthly_sms,monthly_charge,late_payments,international_calls,customer_service_calls,device_age_months,churned,is_fraud
CUST_008476,44,Cape Coast,48,Postpaid,683,3.95,59,67.95,0,1,0,5,0,0
CUST_008477,25,Sunyani,15,Postpaid,2325,7.15,42,154.75,2,1,0,11,0,0
CUST_008478,53,Accra,3,Postpaid,133,14.09,52,60.03,0,2,0,1,0,0
CUST_008479,44,Kumasi,28,Postpaid,159,1.14,57,35.93,1,0,0,4,0,0
CUST_008480,18,Ho,20,Postpaid,894,3.72,41,76.24,0,0,0,22,0,0
CUST_008481,39,Ho,20,Postpaid,86,3.84,47,36.68,0,0,0,10,1,0
CUST_008482,49,Tamale,18,Prepaid,1683,1.07,39,110.19,2,0,3,6,0,0
CUST_008483,26,Sunyani,5,Postpaid,2477,0.4,48,149.45,0,0,0,10,0,0
CUST_008484,34,Accra,34,Postpaid,46,0.19,50,27.68,0,3,1,13,0,0
CUST_008485,54,Ho,36,Postpaid,72,2.23,52,33.26,0,10,1,5,0,0
CUST_008486,51,Accra,29,Postpaid,494,10.14,58,70.78,0,1,2,18,0,0
CUST_008487,19,Accra,17,Prepaid,166,0.35,47,33.7,1,1,5,32,1,0
CUST_008488,39,Accra,1,Postpaid,209,9.97,58,56.19,0,1,0,32,1,0
CUST_008489,27,Accra,25,Prepaid,1351,0.41,50,93.37,1,1,2,1,1,0
CUST_008490,43,Kumasi,38,Prepaid,395,1.59,54,48.33,1,0,3,2,0,0
CUST_008491,48,Accra,49,Prepaid,757,7.25,48,77.15,0,1,1,43,0,0
CUST_008492,51,Sekondi-Takoradi,4,Postpaid,652,5.72,41,68.14,0,0,2,38,0,0
CUST_008493,29,Sunyani,27,Postpaid,1090,6.19,47,91.58,0,1,1,6,0,0
CUST_008494,59,Koforidua,41,Prepaid,116,0.83,47,32.16,0,3,1,2,0,0
CUST_008495,37,Accra,35,Postpaid,1320,46.62,52,184.44,1,0,0,21,1,0
CUST_008496,19,Accra,6,Prepaid,869,4.2,44,76.25,0,0,0,31,1,0
CUST_008497,41,Sekondi-Takoradi,8,Postpaid,652,3.01,47,63.32,1,2,1,31,0,0
CUST_008498,35,Accra,41,Prepaid,2251,0.1,54,138.15,0,3,1,8,0,0
CUST_008499,25,Kumasi,31,Prepaid,73,4.19,51,37.13,1,3,1,45,1,0
CUST_008500,29,Tema,33,Prepaid,468,1.16,39,49.62,0,1,2,22,0,0
CUST_008501,56,Kumasi,18,Prepaid,495,5.33,38,59.21,0,1,0,19,0,0
CUST_008502,60,Cape Coast,4,Postpaid,202,3.17,62,42.64,1,1,3,10,1,0
CUST_008503,30,Tema,15,Prepaid,111,8.75,56,48.65,2,5,1,2,0,0
CUST_008504,32,Accra,17,Postpaid,1606,10.41,51,126.22,1,5,2,45,0,0
CUST_008505,46,Obuasi,15,Prepaid,315,0.42,44,40.99,1,2,2,25,0,0
CUST_008506,25,Koforidua,22,Postpaid,1317,0.69,48,92.03,0,0,0,16,0,0
CUST_008507,18,Kumasi,10,Prepaid,2279,0.9,35,139.25,0,0,2,60,0,0
CUST_008508,39,Kumasi,11,Postpaid,108,1.53,47,33.16,0,1,0,13,0,0
CUST_008509,26,Accra,1,Postpaid,561,2.19,43,56.73,0,4,0,1,1,1
CUST_008510,34,Kumasi,72,Prepaid,115,1.78,46,33.91,1,0,3,8,0,0
CUST_008511,34,Sunyani,54,Postpaid,719,0.98,37,61.61,0,0,2,5,0,0
CUST_008512,31,Accra,1,Prepaid,122,15.3,38,60.5,1,2,2,13,0,0
CUST_008513,41,Cape Coast,64,Prepaid,579,18.92,43,91.09,1,15,0,5,0,0
CUST_008514,22,Sekondi-Takoradi,6,Prepaid,637,3.28,54,63.81,0,0,0,4,0,0
CUST_008515,34,Kumasi,10,Postpaid,318,10.49,49,61.78,0,3,4,16,1,0
CUST_008516,60,Ho,48,Prepaid,276,3.02,47,44.54,0,4,1,14,0,0
CUST_008517,33,Sekondi-Takoradi,9,Prepaid,452,3.61,60,55.82,0,2,1,12,0,0
CUST_008518,30,Sekondi-Takoradi,15,Postpaid,380,5.05,59,55.0,0,5,2,22,0,0
CUST_008519,24,Koforidua,8,Postpaid,654,11.23,44,79.56,0,3,1,25,0,0
CUST_008520,27,Accra,11,Prepaid,136,7.65,46,46.7,1,1,0,7,0,0
CUST_008521,28,Kumasi,103,Prepaid,538,7.83,61,68.66,2,3,1,22,0,0
CUST_008522,23,Obuasi,67,Postpaid,206,9.0,50,53.3,1,2,0,10,0,0
CUST_008523,25,Accra,10,Postpaid,2170,0.3,48,133.9,1,1,2,10,0,0
CUST_008524,29,Sunyani,7,Prepaid,528,2.17,51,55.84,0,3,0,3,0,0
CUST_008525,45,Ho,36,Prepaid,130,1.5,44,33.9,0,0,1,41,0,0
CUST_008526,31,Accra,1,Prepaid,652,1.96,39,60.42,0,7,1,16,0,0
CUST_008527,31,Sekondi-Takoradi,11,Postpaid,91,1.61,45,32.27,0,2,0,35,0,0
CUST_008528,31,Kumasi,5,Prepaid,270,0.59,53,39.98,2,3,1,23,0,0
CUST_008529,18,Sekondi-Takoradi,7,Postpaid,265,9.75,50,57.75,0,0,3,24,0,0
CUST_008530,36,Kumasi,8,Postpaid,280,2.61,52,44.42,0,0,1,49,0,0
CUST_008531,30,Cape Coast,26,Prepaid,395,4.68,42,53.31,0,0,1,1,0,0
CUST_008532,74,Kumasi,11,Prepaid,779,4.64,40,72.23,0,2,0,15,0,0
CUST_008533,31,Tamale,27,Postpaid,340,1.22,40,43.44,1,0,1,3,0,0
CUST_008534,43,Accra,25,Prepaid,851,16.45,48,100.25,0,0,0,38,0,0
CUST_008535,21,Tema,1,Postpaid,482,23.38,58,96.66,0,0,2,1,1,0
CUST_008536,47,Kumasi,1,Prepaid,166,5.33,62,45.16,0,4,0,7,0,0
CUST_008537,18,Tamale,19,Postpaid,276,3.89,47,46.28,2,5,1,3,0,0
CUST_008538,42,Obuasi,13,Postpaid,75,4.37,37,36.19,1,2,0,22,0,0
CUST_008539,39,Kumasi,1,Prepaid,105,0.46,48,30.97,0,3,1,36,1,0
CUST_008540,41,Accra,12,Prepaid,181,2.07,52,38.39,1,1,1,29,0,0
CUST_008541,37,Koforidua,54,Prepaid,553,1.7,52,56.25,0,0,1,4,0,0
CUST_008542,43,Koforidua,43,Prepaid,751,0.95,43,63.75,0,3,0,9,0,0
CUST_008543,25,Tema,1,Postpaid,542,7.54,55,67.68,0,0,2,30,1,0
CUST_008544,26,Kumasi,7,Prepaid,499,3.81,47,57.27,0,5,0,7,0,0
CUST_008545,29,Tamale,22,Prepaid,457,5.96,45,59.27,0,2,0,1,0,0
CUST_008546,63,Sekondi-Takoradi,6,Prepaid,503,0.63,47,51.11,1,0,0,14,0,0
CUST_008547,44,Sunyani,1,Prepaid,194,4.71,52,44.32,1,1,2,29,1,0
CUST_008548,32,Tamale,120,Prepaid,355,10.14,32,61.23,0,1,1,14,0,0
CUST_008549,23,Obuasi,30,Postpaid,181,4.1,55,42.75,0,1,2,12,0,0
CUST_008550,41,Kumasi,14,Prepaid,196,11.14,55,57.58,1,0,1,40,0,0
CUST_008551,19,Accra,39,Prepaid,940,5.0,46,81.6,0,0,1,25,1,0
CUST_008552,48,Accra,21,Postpaid,184,0.45,62,36.3,0,0,2,7,0,0
CUST_008553,36,Tamale,5,Prepaid,369,4.39,56,52.83,0,0,0,2,0,0
CUST_008554,26,Accra,41,Postpaid,163,6.95,29,44.95,1,0,1,21,0,1
CUST_008555,18,Cape Coast,16,Prepaid,108,0.62,52,31.84,0,0,2,55,0,0
CUST_008556,49,Kumasi,5,Prepaid,908,1.57,47,73.24,0,0,1,26,0,0
CUST_008557,31,Tema,27,Prepaid,251,5.34,53,48.53,0,0,1,4,0,0
CUST_008558,27,Tema,5,Prepaid,455,1.45,53,50.95,1,0,0,18,0,0
CUST_008559,38,Sunyani,10,Postpaid,265,9.74,58,58.53,1,0,1,38,0,0
CUST_008560,32,Obuasi,19,Postpaid,1719,6.32,49,123.49,1,9,0,12,0,0
CUST_008561,38,Kumasi,1,Postpaid,473,1.85,45,51.85,0,0,1,60,0,0
CUST_008562,18,Kumasi,62,Postpaid,112,2.55,44,35.1,0,0,1,8,0,0
CUST_008563,29,Kumasi,10,Postpaid,413,6.73,39,58.01,0,0,1,1,0,0
CUST_008564,21,Sunyani,16,Prepaid,580,9.04,51,72.18,1,2,0,12,0,0
CUST_008565,24,Kumasi,5,Postpaid,229,2.32,51,41.19,0,1,2,21,0,0
CUST_008566,26,Accra,31,Prepaid,173,14.33,36,60.91,0,1,1,19,0,0
CUST_008567,32,Cape Coast,19,Postpaid,818,2.77,40,70.44,0,0,1,60,0,0
CUST_008568,51,Kumasi,4,Prepaid,569,5.32,55,64.59,1,2,2,24,0,0
CUST_008569,52,Cape Coast,17,Prepaid,296,5.81,65,52.92,0,3,1,43,1,0
CUST_008570,32,Kumasi,13,Postpaid,345,7.58,51,57.51,0,0,1,13,0,0
CUST_008571,35,Accra,8,Postpaid,538,0.37,52,52.84,0,0,1,4,0,0
CUST_008572,22,Kumasi,13,Postpaid,352,17.53,57,78.36,1,0,3,29,0,0
CUST_008573,47,Ho,17,Postpaid,64,4.29,52,36.98,0,0,1,15,0,0
CUST_008574,28,Accra,30,Prepaid,101,0.13,58,31.11,1,0,2,1,0,0
CUST_008575,37,Kumasi,5,Postpaid,92,1.19,48,31.78,1,0,1,3,0,0
CUST_008576,40,Obuasi,9,Postpaid,770,5.85,52,75.4,2,0,3,1,0,0
CUST_008577,36,Cape Coast,3,Prepaid,139,0.82,40,32.59,1,3,0,15,0,0
CUST_008578,36,Accra,6,Postpaid,1756,2.1,51,117.1,1,0,2,1,0,0
CUST_008579,58,Ho,80,Prepaid,970,4.69,46,82.48,0,0,1,3,0,0
CUST_008580,25,Accra,72,Prepaid,1187,3.79,66,93.53,1,1,0,2,1,0
CUST_008581,39,Cape Coast,1,Postpaid,1054,1.9,41,80.6,0,3,1,5,0,0
CUST_008582,23,Tema,23,Prepaid,348,9.22,58,61.64,1,0,1,23,0,0
CUST_008583,33,Tamale,17,Postpaid,498,10.8,46,71.1,1,4,1,46,0,0
CUST_008584,39,Tema,24,Postpaid,274,1.0,52,40.9,0,1,4,24,1,0
CUST_008585,18,Cape Coast,44,Prepaid,497,7.11,56,64.67,2,1,1,30,0,0
CUST_008586,24,Koforidua,6,Prepaid,43,0.97,48,28.89,0,1,1,6,0,0
CUST_008587,35,Ho,7,Prepaid,859,2.0,52,72.15,1,4,2,1,0,0
CUST_008588,44,Obuasi,9,Prepaid,329,0.66,57,43.47,1,0,0,6,0,0
CUST_008589,59,Sunyani,3,Prepaid,228,15.15,46,66.3,0,9,1,28,0,0
CUST_008590,36,Tamale,2,Prepaid,541,2.98,61,59.11,0,0,2,1,0,0
CUST_008591,24,Accra,4,Prepaid,193,0.1,51,34.95,0,0,0,12,0,0
CUST_008592,20,Obuasi,2,Prepaid,1524,2.31,59,106.72,0,3,1,42,1,0
CUST_008593,27,Koforidua,56,Postpaid,390,4.94,44,53.78,0,0,0,2,0,0
CUST_008594,47,Tamale,70,Prepaid,157,8.83,48,50.31,0,0,2,10,1,0
CUST_008595,27,Cape Coast,1,Prepaid,623,3.57,54,63.69,1,0,2,3,1,0
CUST_008596,42,Cape Coast,35,Prepaid,1288,16.01,55,121.92,0,1,2,10,0,0
CUST_008597,40,Tema,37,Postpaid,1075,1.28,47,81.01,0,2,1,21,0,0
CUST_008598,33,Tema,20,Prepaid,882,2.56,52,74.42,1,1,1,5,0,0
CUST_008599,32,Accra,39,Prepaid,477,2.22,62,54.49,1,0,0,14,0,0
CUST_008600,41,Accra,26,Postpaid,17,0.38,56,27.21,0,0,1,17,0,0
CUST_008601,55,Kumasi,25,Postpaid,2935,7.6,61,188.05,0,0,1,8,0,0
CUST_008602,36,Kumasi,51,Postpaid,174,3.61,61,42.02,1,1,2,53,0,0
CUST_008603,35,Sunyani,16,Postpaid,442,5.59,46,57.88,0,4,1,2,0,0
CUST_008604,49,Accra,8,Postpaid,378,6.11,47,55.82,1,1,0,2,0,0
CUST_008605,41,Kumasi,57,Prepaid,436,1.6,49,49.9,0,1,1,2,0,0
CUST_008606,46,Tema,10,Postpaid,819,12.64,42,90.43,0,2,0,1,0,0
CUST_008607,29,Tema,22,Postpaid,239,8.47,51,53.99,2,0,2,23,0,0
CUST_008608,18,Accra,11,Postpaid,3012,6.34,48,188.08,0,4,1,5,0,0
CUST_008609,30,Tamale,28,Prepaid,254,0.59,54,39.28,0,3,1,8,0,0
CUST_008610,44,Kumasi,10,Postpaid,1911,4.54,59,130.53,0,7,1,51,0,0
CUST_008611,19,Tema,59,Prepaid,50,14.14,52,55.98,1,2,0,20,0,0
CUST_008612,41,Accra,59,Prepaid,363,0.51,41,43.27,0,1,1,38,0,0
CUST_008613,35,Accra,45,Prepaid,62,2.6,63,34.6,0,0,2,10,0,0
CUST_008614,25,Sekondi-Takoradi,12,Postpaid,582,2.42,53,59.24,0,0,1,56,0,0
CUST_008615,31,Tema,18,Prepaid,141,2.02,51,36.19,1,0,1,1,0,0
CUST_008616,35,Accra,62,Postpaid,490,8.31,54,66.52,0,2,1,24,0,0
CUST_008617,32,Accra,30,Postpaid,140,8.87,57,50.44,1,0,2,37,0,0
CUST_008618,31,Sekondi-Takoradi,92,Prepaid,249,3.52,57,45.19,1,7,2,8,0,0
CUST_008619,18,Ho,71,Postpaid,257,1.18,45,39.71,2,3,0,13,0,0
CUST_008620,21,Tamale,14,Postpaid,391,0.55,43,44.95,1,0,0,48,0,0
CUST_008621,44,Obuasi,20,Prepaid,115,11.85,64,55.85,0,3,0,19,0,0
CUST_008622,72,Kumasi,65,Postpaid,1202,2.4,50,89.9,0,3,1,13,0,0
CUST_008623,30,Koforidua,7,Prepaid,1071,1.13,55,81.31,0,1,1,7,0,0
CUST_008624,39,Obuasi,48,Prepaid,1947,0.76,41,122.97,0,3,2,11,0,0
CUST_008625,18,Cape Coast,6,Prepaid,470,10.19,58,69.68,1,4,0,14,0,0
CUST_008626,45,Accra,80,Postpaid,473,2.49,47,53.33,0,0,0,10,0,0
CUST_008627,38,Obuasi,33,Prepaid,681,3.14,53,65.63,1,1,2,10,0,0
CUST_008628,41,Accra,4,Prepaid,263,3.92,49,45.89,0,0,0,60,0,0
CUST_008629,43,Accra,29,Prepaid,305,0.75,68,43.55,0,3,1,20,0,0
CUST_008630,35,Cape Coast,1,Postpaid,293,0.39,48,40.23,0,0,0,2,1,0
CUST_008631,43,Accra,34,Prepaid,1090,8.79,49,96.98,1,2,1,15,0,0
CUST_008632,38,Cape Coast,6,Postpaid,612,5.39,54,66.78,0,0,2,1,0,0
CUST_008633,35,Kumasi,35,Prepaid,4682,0.93,63,262.26,1,1,2,2,0,1
CUST_008634,32,Kumasi,108,Prepaid,785,1.72,48,67.49,1,3,0,40,0,0
CUST_008635,40,Accra,30,Prepaid,1342,7.19,42,105.68,0,1,0,1,0,0
CUST_008636,31,Kumasi,6,Postpaid,117,0.39,62,32.83,0,0,1,1,0,0
CUST_008637,48,Accra,29,Prepaid,599,2.29,43,58.83,0,3,0,12,0,0
CUST_008638,34,Kumasi,49,Postpaid,454,1.61,48,50.72,0,1,4,11,0,0
CUST_008639,30,Sunyani,2,Prepaid,472,2.92,58,55.24,0,3,0,12,0,0
CUST_008640,33,Accra,14,Postpaid,436,11.01,40,67.82,0,1,1,3,0,0
CUST_008641,36,Cape Coast,80,Prepaid,405,7.32,46,59.49,0,0,5,16,0,0
CUST_008642,21,Kumasi,2,Postpaid,552,1.24,56,55.68,0,4,4,27,1,0
CUST_008643,18,Kumasi,12,Postpaid,62,3.21,43,33.82,2,0,0,25,0,0
CUST_008644,29,Sekondi-Takoradi,9,Postpaid,484,9.92,55,69.54,0,1,0,27,0,0
CUST_008645,18,Kumasi,7,Prepaid,236,0.62,51,38.14,2,1,1,2,0,0
CUST_008646,33,Kumasi,17,Postpaid,113,30.2,43,90.35,0,2,2,4,1,0
CUST_008647,48,Sekondi-Takoradi,59,Prepaid,2176,3.59,53,141.28,3,0,3,47,1,0
CUST_008648,55,Accra,36,Postpaid,817,14.66,42,94.37,0,0,1,8,0,0
CUST_008649,18,Accra,73,Prepaid,423,4.75,53,55.95,1,1,0,11,0,0
CUST_008650,38,Kumasi,1,Prepaid,165,1.92,53,37.39,0,2,0,1,0,0
CUST_008651,39,Koforidua,11,Prepaid,128,20.16,51,71.82,2,0,2,10,0,0
CUST_008652,47,Tamale,77,Postpaid,466,6.1,47,60.2,1,0,2,19,0,0
CUST_008653,44,Accra,9,Prepaid,3225,6.07,53,198.69,0,1,1,1,0,0
CUST_008654,26,Ho,3,Postpaid,75,2.78,61,35.41,0,2,1,23,0,0
CUST_008655,28,Sekondi-Takoradi,23,Postpaid,819,1.33,51,68.71,0,0,0,1,0,0
CUST_008656,18,Ho,55,Prepaid,412,8.8,51,63.3,1,5,3,5,0,0
CUST_008657,38,Sekondi-Takoradi,27,Prepaid,167,0.19,46,33.33,2,0,0,6,0,0
CUST_008658,68,Tamale,35,Prepaid,1606,18.47,47,141.94,0,0,2,1,1,0
CUST_008659,30,Kumasi,2,Prepaid,690,0.11,58,60.52,0,3,0,5,0,0
CUST_008660,21,Accra,44,Postpaid,887,3.27,54,76.29,0,13,3,32,0,0
CUST_008661,38,Kumasi,20,Postpaid,238,6.59,52,50.28,1,2,1,5,0,0
CUST_008662,30,Accra,1,Postpaid,277,1.82,45,41.99,0,1,3,19,0,0
CUST_008663,44,Cape Coast,45,Prepaid,390,0.26,47,44.72,0,0,1,34,0,0
CUST_008664,43,Tema,3,Prepaid,6671,4.09,50,366.73,0,1,1,26,0,1
CUST_008665,25,Obuasi,24,Prepaid,1397,7.22,53,109.59,0,0,0,9,0,0
CUST_008666,34,Cape Coast,2,Prepaid,234,4.11,67,46.62,0,1,0,45,0,0
CUST_008667,31,Kumasi,4,Postpaid,551,0.14,50,52.83,0,4,1,11,0,0
CUST_008668,29,Cape Coast,1,Postpaid,548,1.79,48,55.78,0,2,2,33,0,0
CUST_008669,36,Cape Coast,5,Postpaid,1026,2.79,39,80.78,0,2,0,11,0,0
CUST_008670,36,Kumasi,21,Prepaid,3436,10.06,57,217.62,1,0,0,20,0,0
CUST_008671,31,Accra,6,Postpaid,133,3.35,59,39.25,1,0,2,26,0,0
CUST_008672,42,Accra,7,Postpaid,339,0.1,48,41.95,0,0,2,2,0,0
CUST_008673,24,Accra,19,Prepaid,269,0.66,50,39.77,0,0,3,3,0,0
CUST_008674,42,Accra,40,Postpaid,637,23.67,60,105.19,0,0,0,18,0,0
CUST_008675,45,Cape Coast,1,Prepaid,329,2.32,54,46.49,1,0,1,17,0,0
CUST_008676,45,Tema,37,Prepaid,2067,0.81,52,130.17,0,4,1,16,0,0
CUST_008677,28,Koforidua,17,Postpaid,121,6.5,54,44.45,0,0,0,9,0,0
CUST_008678,42,Kumasi,19,Prepaid,289,5.31,54,50.47,0,4,0,1,0,0
CUST_008679,18,Ho,5,Prepaid,110,8.64,47,47.48,0,2,0,50,0,0
CUST_008680,18,Ho,5,Prepaid,116,3.58,44,37.36,0,0,0,24,1,0
CUST_008681,26,Sekondi-Takoradi,22,Prepaid,348,0.36,54,43.52,0,2,0,1,0,0
CUST_008682,43,Accra,8,Prepaid,95,1.34,55,32.93,0,6,2,1,0,0
CUST_008683,27,Koforidua,28,Prepaid,661,5.1,42,67.45,2,0,0,49,0,0
CUST_008684,47,Accra,9,Prepaid,342,2.92,52,48.14,0,1,2,25,1,0
CUST_008685,19,Accra,6,Postpaid,451,0.9,49,49.25,1,0,1,13,0,0
CUST_008686,24,Accra,34,Prepaid,866,1.84,39,70.88,1,0,0,23,0,0
CUST_008687,26,Obuasi,3,Postpaid,793,0.29,58,66.03,0,2,0,6,1,0
CUST_008688,60,Tamale,27,Prepaid,42,0.92,51,29.04,0,0,1,6,0,0
CUST_008689,53,Koforidua,33,Prepaid,215,6.45,57,49.35,1,0,2,1,0,0
CUST_008690,26,Kumasi,16,Postpaid,910,0.62,55,72.24,1,2,0,15,1,0
CUST_008691,31,Kumasi,113,Prepaid,1224,0.4,66,88.6,1,1,1,20,0,0
CUST_008692,30,Cape Coast,67,Postpaid,460,16.78,49,81.46,1,1,1,20,0,0
CUST_008693,35,Accra,12,Prepaid,1526,2.75,52,107.0,1,1,1,16,1,0
CUST_008694,37,Accra,32,Postpaid,179,1.11,54,36.57,0,8,1,11,0,0
CUST_008695,27,Kumasi,18,Prepaid,155,4.96,57,43.37,0,1,0,1,0,0
CUST_008696,34,Cape Coast,3,Prepaid,804,1.03,45,66.76,1,3,2,8,0,0
CUST_008697,18,Accra,28,Prepaid,904,13.13,61,97.56,1,0,1,23,1,0
CUST_008698,46,Sunyani,66,Postpaid,917,3.99,52,79.03,0,0,2,31,0,0
CUST_008699,31,Cape Coast,4,Prepaid,197,11.28,46,57.01,1,0,1,33,0,0
CUST_008700,26,Accra,18,Prepaid,390,2.5,55,50.0,0,1,2,9,0,0
CUST_008701,26,Ho,25,Prepaid,295,14.95,63,70.95,0,1,2,55,0,0
CUST_008702,18,Tamale,8,Postpaid,240,5.29,49,47.48,0,12,1,60,1,0
CUST_008703,58,Accra,1,Prepaid,436,8.63,43,63.36,0,0,1,60,0,0
CUST_008704,38,Accra,61,Prepaid,12,5.81,44,36.62,0,0,2,22,0,0
CUST_008705,36,Tamale,8,Prepaid,1093,11.94,50,103.53,0,0,0,22,0,0
CUST_008706,32,Sunyani,19,Postpaid,141,3.35,61,39.85,1,0,0,1,0,0
CUST_008707,39,Tamale,25,Postpaid,446,13.8,59,75.8,0,1,0,2,0,0
CUST_008708,29,Kumasi,19,Prepaid,720,1.09,36,61.78,0,0,0,19,0,0
CUST_008709,47,Koforidua,1,Postpaid,409,3.15,60,52.75,0,2,2,5,0,0
CUST_008710,40,Kumasi,52,Postpaid,559,1.57,46,55.69,2,9,1,40,0,0
CUST_008711,61,Koforidua,29,Prepaid,1136,4.49,59,91.68,1,0,1,16,0,0
CUST_008712,36,Accra,16,Postpaid,299,0.13,50,40.21,1,0,2,11,0,0
CUST_008713,45,Accra,13,Prepaid,204,2.23,39,38.56,0,1,1,21,0,0
CUST_008714,45,Accra,94,Postpaid,588,3.04,53,60.78,1,3,1,32,0,0
CUST_008715,51,Accra,7,Prepaid,2053,12.86,48,153.17,0,0,2,1,0,0
CUST_008716,33,Tamale,11,Prepaid,388,7.26,39,57.82,0,0,0,11,0,0
CUST_008717,18,Obuasi,11,Postpaid,392,2.47,52,49.74,1,5,0,17,0,0
CUST_008718,37,Cape Coast,27,Prepaid,797,15.3,50,95.45,0,3,1,6,0,0
CUST_008719,33,Accra,20,Prepaid,457,5.42,51,58.79,1,0,1,5,0,0
CUST_008720,30,Accra,52,Prepaid,778,6.36,65,78.12,1,2,1,20,0,0
CUST_008721,46,Ho,19,Prepaid,224,4.68,51,45.66,0,2,3,7,0,0
CUST_008722,18,Accra,49,Prepaid,628,1.82,55,60.54,0,0,1,31,0,0
CUST_008723,37,Obuasi,28,Prepaid,638,0.83,52,58.76,1,1,1,22,0,0
CUST_008724,41,Kumasi,1,Prepaid,491,2.15,36,52.45,0,0,0,18,0,0
CUST_008725,40,Accra,38,Postpaid,319,10.81,39,61.47,1,3,1,32,0,0
CUST_008726,44,Accra,26,Postpaid,18,4.77,47,35.14,0,1,5,45,1,0
CUST_008727,24,Sekondi-Takoradi,5,Postpaid,286,6.25,42,51.0,0,0,0,23,0,0
CUST_008728,32,Tema,5,Postpaid,444,4.36,52,56.12,1,4,0,17,0,0
CUST_008729,63,Tema,9,Prepaid,164,0.79,35,33.28,0,0,0,3,0,0
CUST_008730,57,Cape Coast,3,Postpaid,358,4.46,63,53.12,0,6,0,37,0,0
CUST_008731,51,Kumasi,3,Prepaid,237,4.82,47,46.19,0,5,2,22,0,0
CUST_008732,23,Kumasi,1,Prepaid,1510,1.76,56,104.62,0,1,0,5,1,0
CUST_008733,42,Cape Coast,11,Prepaid,59,0.96,56,30.47,0,0,2,1,0,0
CUST_008734,39,Sekondi-Takoradi,61,Prepaid,324,2.07,44,44.74,0,1,1,26,0,0
CUST_008735,38,Accra,1,Postpaid,451,1.32,53,50.49,0,0,1,1,0,0
CUST_008736,50,Obuasi,21,Prepaid,417,13.06,51,72.07,3,10,0,22,0,0
CUST_008737,18,Kumasi,46,Prepaid,617,11.41,62,79.87,0,0,0,23,0,0
CUST_008738,31,Tamale,10,Postpaid,135,8.51,61,49.87,1,2,0,9,0,0
CUST_008739,18,Tamale,48,Postpaid,73,18.7,54,66.45,0,1,0,32,0,0
CUST_008740,18,Tamale,26,Prepaid,307,12.0,51,64.45,1,0,1,4,0,0
CUST_008741,24,Kumasi,26,Prepaid,276,10.05,50,58.9,0,2,0,1,0,0
CUST_008742,20,Sunyani,26,Prepaid,1796,3.22,56,121.84,1,4,4,5,0,0
CUST_008743,34,Cape Coast,9,Prepaid,150,1.96,52,36.62,3,1,1,24,1,0
CUST_008744,35,Sekondi-Takoradi,11,Prepaid,346,3.5,49,49.2,1,3,3,24,0,0
CUST_008745,32,Kumasi,17,Prepaid,523,2.84,53,57.13,0,2,1,23,0,0
CUST_008746,40,Kumasi,32,Prepaid,1566,3.04,57,110.08,2,0,3,2,0,0
CUST_008747,36,Accra,8,Prepaid,11802,1.07,52,617.44,0,1,1,3,0,1
CUST_008748,32,Tema,5,Prepaid,577,18.51,56,91.47,0,0,3,7,0,0
CUST_008749,38,Accra,26,Prepaid,227,1.91,49,40.07,0,5,0,5,0,0
CUST_008750,31,Accra,31,Prepaid,266,3.0,40,43.3,0,1,0,2,0,0
CUST_008751,20,Sunyani,83,Prepaid,385,2.39,49,48.93,0,3,1,7,1,0
CUST_008752,33,Accra,2,Prepaid,177,15.33,53,64.81,0,0,2,4,0,0
CUST_008753,47,Tema,37,Prepaid,922,0.73,59,73.46,0,5,1,18,0,0
CUST_008754,30,Accra,20,Prepaid,134,0.24,54,32.58,0,1,1,1,0,0
CUST_008755,58,Sekondi-Takoradi,30,Postpaid,297,0.17,58,40.99,0,0,1,2,0,0
CUST_008756,27,Accra,12,Postpaid,608,2.32,46,59.64,1,1,2,12,0,0
CUST_008757,43,Cape Coast,33,Prepaid,721,1.31,47,63.37,1,8,2,15,0,0
CUST_008758,26,Sunyani,89,Postpaid,304,13.0,50,66.2,1,1,2,14,0,0
CUST_008759,36,Cape Coast,37,Postpaid,263,2.34,45,42.33,0,4,1,13,0,0
CUST_008760,38,Cape Coast,48,Prepaid,72,10.49,60,50.58,0,1,2,7,0,0
CUST_008761,36,Tema,9,Prepaid,292,1.23,53,42.36,2,2,0,60,0,0
CUST_008762,46,Tema,11,Prepaid,400,1.82,52,48.84,1,3,1,6,0,0
CUST_008763,31,Koforidua,1,Postpaid,118,5.22,39,40.24,0,3,0,15,1,0
CUST_008764,43,Accra,22,Prepaid,219,8.03,69,53.91,0,0,0,8,0,0
CUST_008765,45,Kumasi,18,Prepaid,440,2.3,52,51.8,0,0,2,37,0,0
CUST_008766,33,Accra,13,Prepaid,300,6.83,41,52.76,0,0,1,7,0,0
CUST_008767,38,Kumasi,21,Prepaid,862,2.1,46,71.9,0,0,0,27,0,0
CUST_008768,36,Accra,19,Prepaid,647,5.15,50,67.65,1,5,2,7,0,0
CUST_008769,56,Tema,120,Postpaid,953,3.53,61,80.81,1,5,2,4,1,0
CUST_008770,31,Obuasi,1,Prepaid,341,6.28,56,55.21,0,0,2,26,0,0
CUST_008771,18,Kumasi,12,Postpaid,792,0.94,52,66.68,0,6,1,8,0,0
CUST_008772,66,Tamale,13,Prepaid,119,8.93,47,48.51,1,2,1,5,1,0
